dispute_id,txn_id,dispute_open_date,merchant_id,channel,country,amount_usd,reason_code,dispute_amount_usd,evidence_quality,response_time_days,outcome,cb_fee_usd,risk_tier,tenure_months,monthly_volume_usd,refund_rate
D0000707,T0040058,2025-06-19,M0099,CNP,US,31.42,NOT_RECEIVED,31.42,59,13,LOSS,15.31,High,38,30501.69,0.1494
D0000708,T0040108,2025-03-01,M0231,CNP,MX,53.19,NO_AUTH,53.19,56,3,WIN,15.53,Low,28,27767.16,0.1806
D0000709,T0040253,2025-10-16,M0155,CNP,US,19.83,NOT_AS_DESCRIBED,19.83,73,7,WIN,15.2,High,26,37395.92,0.0659
D0000710,T0040342,2024-11-27,M0092,CNP,US,17.99,FRAUD,17.99,67,2,WIN,15.18,Low,48,70805.81,0.0219
D0000711,T0040452,2024-09-10,M0212,CNP,BR,21.51,FRAUD,21.51,67,8,LOSS,15.22,Low,43,27966.4,0.1359
D0000712,T0040457,2025-10-31,M0177,CNP,AU,183.13,FRAUD,183.13,64,3,LOSS,16.83,Low,43,45521.34,0.2029
D0000713,T0040495,2024-11-28,M0066,CP,CA,182.57,DUPLICATE,130.73,61,8,LOSS,16.31,High,20,48133.5,0.2473
D0000714,T0040498,2024-12-15,M0246,CNP,IN,83.93,NOT_AS_DESCRIBED,46.64,62,4,LOSS,15.47,Medium,5,40929.63,0.0315
D0000715,T0040520,2024-07-13,M0054,CNP,US,22.03,FRAUD,22.03,48,9,LOSS,15.22,High,28,26451.7,0.0867
D0000716,T0040548,2025-07-09,M0180,CNP,IN,98.43,NOT_AS_DESCRIBED,57.0,57,6,WIN,15.57,High,30,12236.82,0.0658
D0000717,T0040552,2024-05-23,M0245,CNP,US,18.94,PROCESSING_ERROR,18.94,67,8,WIN,15.19,High,38,41663.65,0.1471
D0000718,T0040592,2024-03-22,M0232,CNP,US,31.56,DUPLICATE,31.56,89,2,WIN,15.32,Medium,51,73255.92,0.0895
D0000719,T0040603,2025-10-26,M0059,CNP,US,4.24,FRAUD,4.24,69,8,LOSS,15.04,Low,44,50976.08,0.226
D0000720,T0040610,2024-01-13,M0118,CNP,US,18.4,DUPLICATE,18.4,59,5,WIN,15.18,Low,9,24297.43,0.1214
D0000721,T0040703,2025-01-25,M0097,CNP,US,18.6,NOT_RECEIVED,18.6,64,3,WIN,15.19,Low,15,15207.22,0.1041
D0000722,T0040735,2024-03-26,M0188,CNP,US,34.5,PROCESSING_ERROR,34.5,54,10,LOSS,15.34,Low,23,35717.88,0.1445
D0000723,T0040863,2024-03-08,M0181,CNP,US,43.75,FRAUD,43.75,74,2,WIN,15.44,Low,56,15370.62,0.2133
D0000724,T0040874,2025-02-25,M0083,CNP,US,56.41,NOT_AS_DESCRIBED,56.41,43,8,LOSS,15.56,Medium,10,55623.66,0.1209
D0000725,T0040927,2024-02-03,M0012,CNP,US,39.15,NOT_RECEIVED,39.15,54,9,WIN,15.39,High,58,49562.94,0.1378
D0000726,T0040932,2024-12-06,M0056,CP,US,27.46,NO_AUTH,27.46,58,10,LOSS,15.27,High,3,56321.5,0.1856
D0000727,T0040936,2024-03-01,M0225,CNP,DE,50.5,FRAUD,50.5,96,4,WIN,15.5,Low,43,72631.4,0.2017
D0000728,T0041115,2025-10-17,M0218,CNP,IN,58.34,FRAUD,58.34,67,10,WIN,15.58,Medium,6,23414.61,0.1394
D0000729,T0041176,2024-03-10,M0216,CP,US,95.39,NOT_AS_DESCRIBED,95.39,48,10,LOSS,15.95,Low,17,50490.57,0.1177
D0000730,T0041186,2025-09-06,M0218,CNP,US,11.96,NO_AUTH,11.96,51,9,LOSS,15.12,Medium,6,23414.61,0.1394
D0000731,T0041349,2025-05-17,M0083,CP,UK,45.7,PROCESSING_ERROR,45.7,76,5,WIN,15.46,Medium,10,55623.66,0.1209
D0000732,T0041368,2024-02-20,M0164,CNP,US,27.69,NOT_RECEIVED,27.69,69,8,LOSS,15.28,Low,24,52404.16,0.1241
D0000733,T0041426,2024-04-06,M0042,CNP,IN,42.23,NO_AUTH,42.23,65,7,LOSS,15.42,Medium,45,42247.09,0.119
D0000734,T0041480,2025-02-24,M0018,CNP,DE,49.27,FRAUD,49.27,31,8,LOSS,15.49,High,8,74764.75,0.1323
D0000735,T0041712,2024-12-23,M0133,CNP,BR,58.21,FRAUD,58.21,51,4,LOSS,15.58,Low,6,31080.02,0.055
D0000736,T0041791,2024-04-16,M0016,CNP,US,55.37,NO_AUTH,23.89,79,5,LOSS,15.24,Low,47,21629.22,0.1475
D0000737,T0041812,2025-03-25,M0141,CNP,US,113.23,PROCESSING_ERROR,113.23,79,11,LOSS,16.13,Low,58,39616.11,0.0178
D0000738,T0041865,2024-05-05,M0244,CNP,CA,43.74,NOT_RECEIVED,15.6,98,4,LOSS,15.16,Low,39,17060.16,0.0312
D0000739,T0041918,2024-11-22,M0057,CNP,US,30.61,NOT_RECEIVED,30.61,91,11,LOSS,15.31,High,33,64214.82,0.0858
D0000740,T0041927,2025-05-26,M0193,CNP,US,23.34,FRAUD,23.34,72,6,LOSS,15.23,Medium,36,82395.85,0.0807
D0000741,T0041940,2024-11-15,M0152,CNP,DE,53.02,FRAUD,53.02,59,7,LOSS,15.53,Low,17,25574.53,0.1531
D0000742,T0041948,2024-07-31,M0135,CP,US,56.61,PROCESSING_ERROR,56.61,67,6,WIN,15.57,Medium,47,45005.99,0.1818
D0000743,T0041997,2024-12-01,M0066,CP,AU,91.03,NOT_AS_DESCRIBED,91.03,56,4,WIN,15.91,High,20,48133.5,0.2473
D0000744,T0042032,2024-07-23,M0168,CP,US,69.07,FRAUD,49.26,62,11,LOSS,15.49,High,10,35660.1,0.1742
D0000745,T0042053,2025-02-08,M0066,CP,US,116.55,NO_AUTH,116.55,39,3,LOSS,16.17,High,20,48133.5,0.2473
D0000746,T0042150,2024-10-15,M0015,CNP,US,23.9,PROCESSING_ERROR,23.9,67,4,LOSS,15.24,Low,43,87103.18,0.2223
D0000747,T0042183,2024-12-11,M0018,CNP,DE,108.16,FRAUD,108.16,19,7,LOSS,16.08,High,8,74764.75,0.1323
D0000748,T0042246,2024-01-05,M0130,CNP,US,95.88,NO_AUTH,62.1,68,8,LOSS,15.62,Low,38,43982.51,0.0564
D0000749,T0042356,2025-10-23,M0015,CNP,US,111.14,PROCESSING_ERROR,111.14,69,4,LOSS,16.11,Low,43,87103.18,0.2223
D0000750,T0042386,2024-12-07,M0162,CNP,US,55.23,FRAUD,55.23,63,7,LOSS,15.55,Low,40,50479.41,0.0629
D0000751,T0042443,2024-01-30,M0242,CNP,US,61.02,NOT_RECEIVED,61.02,54,7,LOSS,15.61,Medium,35,54227.64,0.0803
D0000752,T0042459,2025-06-11,M0099,CNP,US,53.47,NO_AUTH,53.47,62,1,WIN,15.53,High,38,30501.69,0.1494
D0000753,T0042510,2025-10-29,M0209,CNP,US,116.57,NO_AUTH,36.68,74,4,WIN,15.37,High,16,34308.47,0.2676
D0000754,T0042513,2024-10-25,M0213,CNP,MX,46.64,NO_AUTH,46.64,99,5,WIN,15.47,Medium,47,16402.15,0.1219
D0000755,T0042594,2025-03-11,M0216,CNP,CA,178.97,NOT_AS_DESCRIBED,178.97,76,8,WIN,16.79,Low,17,50490.57,0.1177
D0000756,T0042730,2025-04-12,M0177,CNP,US,40.96,NOT_RECEIVED,13.3,69,7,LOSS,15.13,Low,43,45521.34,0.2029
D0000757,T0042813,2024-12-21,M0004,CNP,MX,15.01,NOT_RECEIVED,15.01,58,6,WIN,15.15,Low,26,22604.05,0.0664
D0000758,T0042875,2025-11-20,M0080,CNP,UK,27.62,FRAUD,27.62,87,3,WIN,15.28,Low,40,21819.41,0.0719
D0000759,T0043014,2024-07-18,M0042,CNP,IN,19.59,DUPLICATE,19.59,62,6,WIN,15.2,Medium,45,42247.09,0.119
D0000760,T0043031,2024-01-05,M0232,CNP,IN,37.58,FRAUD,15.78,84,9,WIN,15.16,Medium,51,73255.92,0.0895
D0000761,T0043189,2025-12-09,M0081,CNP,BR,38.81,FRAUD,38.81,78,9,WIN,15.39,Low,56,29010.22,0.1444
D0000762,T0043191,2025-02-08,M0146,CP,US,19.18,NOT_AS_DESCRIBED,19.18,84,4,WIN,15.19,Low,51,91662.42,0.296
D0000763,T0043209,2025-02-25,M0127,CP,US,23.66,FRAUD,23.66,37,9,LOSS,15.24,High,5,39199.83,0.0737
D0000764,T0043301,2024-05-09,M0066,CNP,US,36.02,PROCESSING_ERROR,36.02,54,6,LOSS,15.36,High,20,48133.5,0.2473
D0000765,T0043312,2025-09-16,M0213,CP,US,130.39,NO_AUTH,130.39,60,7,LOSS,16.3,Medium,47,16402.15,0.1219
D0000766,T0043333,2025-07-05,M0151,CNP,US,53.49,NO_AUTH,53.49,78,4,WIN,15.53,Low,51,20560.18,0.0485
D0000767,T0043388,2024-05-15,M0215,CNP,UK,85.42,CANCELLED,85.42,68,7,WIN,15.85,High,44,13899.52,0.3098
D0000768,T0043496,2025-06-14,M0193,CNP,US,39.68,NOT_AS_DESCRIBED,39.68,72,3,LOSS,15.4,Medium,36,82395.85,0.0807
D0000769,T0043518,2025-01-30,M0217,CNP,AU,84.59,CANCELLED,84.59,53,5,LOSS,15.85,High,5,61459.55,0.238
D0000770,T0043523,2024-04-28,M0018,CNP,UK,15.14,FRAUD,15.14,41,10,LOSS,15.15,High,8,74764.75,0.1323
D0000771,T0043575,2024-12-01,M0042,CNP,DE,34.6,NO_AUTH,34.6,45,4,LOSS,15.35,Medium,45,42247.09,0.119
D0000772,T0043590,2025-08-01,M0122,CNP,IN,39.05,FRAUD,39.05,51,3,LOSS,15.39,Medium,40,28292.05,0.1652
D0000773,T0043669,2024-12-16,M0045,CP,CA,35.64,FRAUD,35.64,52,10,LOSS,15.36,High,5,26730.24,0.1546
D0000774,T0043765,2024-01-27,M0018,CP,US,102.88,FRAUD,102.88,42,11,LOSS,16.03,High,8,74764.75,0.1323
D0000775,T0043766,2024-08-01,M0002,CNP,US,75.18,FRAUD,75.18,72,5,LOSS,15.75,Low,46,41962.97,0.0275
D0000776,T0043830,2025-05-05,M0235,CNP,BR,65.17,NOT_AS_DESCRIBED,65.17,68,6,LOSS,15.65,Medium,30,21311.8,0.0484
D0000777,T0043854,2025-02-17,M0195,CNP,DE,20.04,DUPLICATE,20.04,72,8,LOSS,15.2,High,57,26130.7,0.218
D0000778,T0043860,2024-06-23,M0033,CNP,US,63.87,NOT_AS_DESCRIBED,63.87,69,5,LOSS,15.64,Medium,6,34636.46,0.0177
D0000779,T0043890,2024-08-01,M0132,CNP,CA,40.11,NO_AUTH,40.11,73,8,WIN,15.4,Medium,33,22984.22,0.1604
D0000780,T0043961,2024-01-16,M0185,CNP,CA,49.27,NO_AUTH,15.74,77,7,WIN,15.16,Low,30,22183.14,0.1226
D0000781,T0043977,2025-03-17,M0188,CNP,US,23.15,PROCESSING_ERROR,23.15,76,10,LOSS,15.23,Low,23,35717.88,0.1445
D0000782,T0044133,2024-10-11,M0146,CNP,IN,41.98,NOT_RECEIVED,41.98,93,4,LOSS,15.42,Low,51,91662.42,0.296
D0000783,T0044268,2025-02-14,M0177,CNP,US,35.43,CANCELLED,35.43,87,5,WIN,15.35,Low,43,45521.34,0.2029
D0000784,T0044402,2025-12-25,M0110,CNP,US,14.77,FRAUD,14.77,59,7,LOSS,15.15,High,42,37458.97,0.0602
D0000785,T0044455,2024-02-08,M0129,CNP,DE,35.48,PROCESSING_ERROR,35.48,83,5,WIN,15.35,Low,34,34916.38,0.1421
D0000786,T0044464,2025-01-15,M0196,CNP,US,108.27,FRAUD,108.27,49,3,LOSS,16.08,High,6,20441.49,0.283
D0000787,T0044560,2025-06-29,M0108,CNP,DE,113.89,FRAUD,113.89,64,8,WIN,16.14,High,40,56843.56,0.1963
D0000788,T0044575,2024-06-05,M0168,CP,US,20.05,NOT_RECEIVED,10.14,60,9,LOSS,15.1,High,10,35660.1,0.1742
D0000789,T0044585,2024-09-02,M0083,CP,UK,78.74,NOT_AS_DESCRIBED,78.74,58,9,LOSS,15.79,Medium,10,55623.66,0.1209
D0000790,T0044595,2025-11-14,M0032,CNP,MX,10.09,NO_AUTH,10.09,46,4,LOSS,15.1,Low,14,18679.14,0.0959
D0000791,T0044663,2024-10-10,M0035,CNP,UK,58.07,NOT_AS_DESCRIBED,58.07,74,5,WIN,15.58,Medium,53,29028.48,0.2516
D0000792,T0044688,2024-05-17,M0137,CP,UK,89.86,NO_AUTH,89.86,70,5,WIN,15.9,Medium,36,22368.66,0.0283
D0000793,T0044780,2024-08-20,M0132,CP,DE,35.11,FRAUD,35.11,82,6,LOSS,15.35,Medium,33,22984.22,0.1604
D0000794,T0044810,2024-06-09,M0217,CNP,IN,179.95,NO_AUTH,179.95,41,9,LOSS,16.8,High,5,61459.55,0.238
D0000795,T0044847,2025-03-03,M0133,CNP,US,137.37,NOT_AS_DESCRIBED,137.37,78,8,LOSS,16.37,Low,6,31080.02,0.055
D0000796,T0044872,2024-08-07,M0056,CNP,MX,21.04,FRAUD,21.04,48,7,LOSS,15.21,High,3,56321.5,0.1856
D0000797,T0044916,2024-03-06,M0193,CNP,CA,14.92,NOT_RECEIVED,14.92,78,2,LOSS,15.15,Medium,36,82395.85,0.0807
D0000798,T0044951,2024-07-01,M0107,CNP,US,80.7,NOT_AS_DESCRIBED,80.7,62,5,LOSS,15.81,Low,47,70271.15,0.1826
D0000799,T0044968,2025-08-31,M0131,CNP,US,16.13,NOT_AS_DESCRIBED,7.28,60,6,LOSS,15.07,Medium,34,32911.99,0.1893
D0000800,T0045083,2024-12-20,M0219,CNP,US,40.0,DUPLICATE,40.0,87,6,WIN,15.4,Medium,27,32856.34,0.0267
D0000801,T0045106,2025-10-02,M0224,CNP,US,36.65,FRAUD,36.65,59,8,LOSS,15.37,Medium,12,39851.61,0.0892
D0000802,T0045113,2024-10-19,M0169,CNP,UK,32.11,FRAUD,32.11,57,9,LOSS,15.32,Low,20,57252.95,0.0774
D0000803,T0045151,2025-03-25,M0100,CNP,US,55.39,FRAUD,48.85,57,2,LOSS,15.49,Low,9,28775.77,0.0384
D0000804,T0045166,2024-02-10,M0088,CNP,UK,21.91,FRAUD,21.91,80,4,LOSS,15.22,Low,19,44697.16,0.0423
D0000805,T0045200,2024-05-31,M0050,CP,US,67.45,NOT_RECEIVED,67.45,90,10,WIN,15.67,Low,46,10715.4,0.0899
D0000806,T0045217,2025-06-22,M0081,CP,BR,17.69,NOT_RECEIVED,17.69,67,0,WIN,15.18,Low,56,29010.22,0.1444
D0000807,T0045327,2024-06-04,M0116,CNP,US,45.49,DUPLICATE,45.49,77,6,WIN,15.45,Medium,34,48296.69,0.0327
D0000808,T0045373,2025-04-13,M0098,CNP,US,9.79,NOT_RECEIVED,3.04,62,5,LOSS,15.03,Medium,41,32311.83,0.0678
D0000809,T0045397,2025-10-15,M0186,CNP,US,98.35,NOT_AS_DESCRIBED,98.35,62,10,LOSS,15.98,Low,27,27078.71,0.1395
D0000810,T0045430,2024-04-01,M0107,CNP,IN,105.99,NOT_RECEIVED,105.99,100,0,WIN,16.06,Low,47,70271.15,0.1826
D0000811,T0045468,2024-01-29,M0171,CNP,US,12.49,FRAUD,8.67,40,13,LOSS,15.09,High,7,18437.55,0.2084
D0000812,T0045474,2025-01-25,M0224,CNP,US,85.69,NOT_AS_DESCRIBED,26.03,71,8,WIN,15.26,Medium,12,39851.61,0.0892
D0000813,T0045485,2025-08-12,M0206,CNP,MX,93.26,DUPLICATE,93.26,60,5,WIN,15.93,Medium,16,24641.65,0.1799
D0000814,T0045545,2025-11-25,M0193,CNP,MX,149.28,FRAUD,149.28,83,7,LOSS,16.49,Medium,36,82395.85,0.0807
D0000815,T0045592,2025-06-15,M0018,CNP,US,10.26,NOT_RECEIVED,10.26,45,7,LOSS,15.1,High,8,74764.75,0.1323
D0000816,T0045650,2024-08-15,M0231,CNP,DE,12.25,FRAUD,12.25,72,7,WIN,15.12,Low,28,27767.16,0.1806
D0000817,T0045669,2025-08-18,M0235,CNP,US,19.92,FRAUD,19.92,88,5,WIN,15.2,Medium,30,21311.8,0.0484
D0000818,T0045672,2025-05-12,M0099,CNP,US,108.88,FRAUD,108.88,51,7,LOSS,16.09,High,38,30501.69,0.1494
D0000819,T0045687,2025-02-12,M0173,CP,IN,28.5,NO_AUTH,28.5,67,5,LOSS,15.28,Medium,46,34502.38,0.2489
D0000820,T0045698,2024-04-19,M0173,CNP,AU,79.48,CANCELLED,39.28,73,4,WIN,15.39,Medium,46,34502.38,0.2489
D0000821,T0045751,2024-07-28,M0155,CNP,US,59.48,NOT_RECEIVED,59.48,48,9,WIN,15.59,High,26,37395.92,0.0659
D0000822,T0045905,2024-01-30,M0183,CNP,US,73.41,CANCELLED,73.41,66,5,LOSS,15.73,Medium,30,24377.73,0.038
D0000823,T0046074,2024-04-19,M0015,CNP,DE,41.26,NO_AUTH,41.26,85,2,WIN,15.41,Low,43,87103.18,0.2223
D0000824,T0046109,2025-03-23,M0070,CNP,US,35.6,FRAUD,16.48,69,8,LOSS,15.16,Low,28,13661.55,0.0534
D0000825,T0046124,2025-06-04,M0018,CNP,US,36.55,FRAUD,36.55,51,8,WIN,15.37,High,8,74764.75,0.1323
D0000826,T0046235,2024-09-20,M0190,CNP,US,24.05,NOT_RECEIVED,24.05,77,11,LOSS,15.24,Low,18,29923.83,0.215
D0000827,T0046254,2025-07-08,M0147,CNP,US,138.6,NOT_AS_DESCRIBED,138.6,55,2,LOSS,16.39,Low,3,30755.55,0.046
D0000828,T0046351,2024-08-31,M0181,CNP,BR,13.59,NOT_AS_DESCRIBED,13.59,78,8,LOSS,15.14,Low,56,15370.62,0.2133
D0000829,T0046435,2025-06-24,M0040,CNP,US,138.03,NOT_AS_DESCRIBED,48.07,63,5,WIN,15.48,Medium,38,24372.57,0.1309
D0000830,T0046582,2024-03-18,M0122,CP,IN,56.74,NO_AUTH,56.74,68,5,WIN,15.57,Medium,40,28292.05,0.1652
D0000831,T0046742,2024-04-19,M0135,CNP,IN,19.28,DUPLICATE,19.28,76,9,WIN,15.19,Medium,47,45005.99,0.1818
D0000832,T0046771,2024-12-30,M0217,CNP,US,54.89,DUPLICATE,54.89,49,10,LOSS,15.55,High,5,61459.55,0.238
D0000833,T0047052,2025-09-03,M0015,CNP,BR,41.75,NOT_RECEIVED,41.75,72,8,LOSS,15.42,Low,43,87103.18,0.2223
D0000834,T0047063,2025-12-03,M0041,CNP,CA,75.66,DUPLICATE,75.66,58,12,LOSS,15.76,Low,10,26980.41,0.2216
D0000835,T0047102,2025-01-10,M0036,CNP,US,27.18,NOT_RECEIVED,27.18,44,11,LOSS,15.27,Low,4,36780.12,0.1202
D0000836,T0047124,2025-01-20,M0232,CP,US,37.17,NO_AUTH,37.17,96,10,WIN,15.37,Medium,51,73255.92,0.0895
D0000837,T0047194,2024-04-22,M0087,CNP,US,107.4,NOT_AS_DESCRIBED,107.4,66,2,LOSS,16.07,Medium,6,22419.39,0.0679
D0000838,T0047298,2025-05-28,M0167,CNP,US,18.49,FRAUD,18.49,70,6,WIN,15.18,Low,19,26028.74,0.1349
D0000839,T0047378,2025-11-25,M0068,CNP,MX,47.44,PROCESSING_ERROR,47.44,51,11,LOSS,15.47,Low,22,11321.28,0.1388
D0000840,T0047403,2024-07-03,M0077,CNP,UK,33.58,CANCELLED,33.58,66,9,LOSS,15.34,High,20,17178.23,0.2409
D0000841,T0047420,2024-10-06,M0200,CNP,DE,170.88,NOT_AS_DESCRIBED,170.88,91,4,LOSS,16.71,Medium,57,25877.41,0.2214
D0000842,T0047421,2024-06-20,M0090,CNP,US,65.81,FRAUD,65.81,100,7,LOSS,15.66,Medium,50,25031.1,0.0707
D0000843,T0047435,2024-09-29,M0189,CNP,US,24.26,NOT_AS_DESCRIBED,24.26,45,5,LOSS,15.24,Low,15,34860.36,0.1632
D0000844,T0047446,2025-01-10,M0195,CNP,IN,49.94,FRAUD,49.94,83,6,WIN,15.5,High,57,26130.7,0.218
D0000845,T0047456,2025-04-01,M0170,CNP,US,94.35,CANCELLED,94.35,52,1,WIN,15.94,Medium,2,22049.08,0.1157
D0000846,T0047648,2024-04-16,M0029,CP,UK,68.12,FRAUD,68.12,67,9,LOSS,15.68,Medium,33,12369.37,0.0087
D0000847,T0047653,2024-06-06,M0082,CNP,CA,25.92,PROCESSING_ERROR,25.92,75,7,LOSS,15.26,Low,26,29545.79,0.1552
D0000848,T0047700,2025-07-27,M0066,CP,IN,90.67,FRAUD,90.67,44,7,LOSS,15.91,High,20,48133.5,0.2473
D0000849,T0047710,2024-08-31,M0018,CNP,BR,32.23,FRAUD,32.23,60,9,LOSS,15.32,High,8,74764.75,0.1323
D0000850,T0047721,2024-05-27,M0053,CNP,US,76.38,DUPLICATE,76.38,57,4,WIN,15.76,High,22,46721.07,0.1541
D0000851,T0047780,2024-04-06,M0212,CNP,US,53.78,NOT_RECEIVED,53.78,67,5,WIN,15.54,Low,43,27966.4,0.1359
D0000852,T0047887,2025-11-02,M0132,CNP,CA,143.79,NOT_AS_DESCRIBED,143.79,68,7,WIN,16.44,Medium,33,22984.22,0.1604
D0000853,T0047982,2024-10-15,M0232,CNP,US,40.43,NOT_RECEIVED,40.43,71,8,LOSS,15.4,Medium,51,73255.92,0.0895
D0000854,T0048045,2024-08-19,M0225,CNP,US,85.19,FRAUD,85.19,68,0,WIN,15.85,Low,43,72631.4,0.2017
D0000855,T0048078,2025-06-20,M0127,CNP,US,76.07,NOT_RECEIVED,76.07,42,6,LOSS,15.76,High,5,39199.83,0.0737
D0000856,T0048134,2024-02-24,M0154,CNP,US,67.6,FRAUD,67.6,52,14,LOSS,15.68,High,18,47796.39,0.084
D0000857,T0048148,2024-06-10,M0243,CNP,IN,19.42,NOT_AS_DESCRIBED,19.42,46,7,LOSS,15.19,Medium,6,19050.09,0.1795
D0000858,T0048155,2024-07-09,M0018,CNP,US,21.85,FRAUD,21.85,66,12,LOSS,15.22,High,8,74764.75,0.1323
D0000859,T0048363,2025-06-11,M0005,CNP,US,15.19,NOT_AS_DESCRIBED,10.69,72,7,LOSS,15.11,Medium,26,60766.9,0.3188
D0000860,T0048376,2024-08-10,M0168,CNP,IN,24.54,PROCESSING_ERROR,24.54,46,7,LOSS,15.25,High,10,35660.1,0.1742
D0000861,T0048470,2025-08-08,M0206,CNP,US,21.31,NOT_RECEIVED,21.31,59,3,WIN,15.21,Medium,16,24641.65,0.1799
D0000862,T0048541,2025-11-08,M0015,CNP,US,40.8,FRAUD,40.8,88,7,LOSS,15.41,Low,43,87103.18,0.2223
D0000863,T0048568,2024-08-09,M0016,CNP,MX,46.02,NOT_RECEIVED,46.02,65,10,LOSS,15.46,Low,47,21629.22,0.1475
D0000864,T0048621,2024-08-21,M0121,CNP,MX,23.82,NO_AUTH,23.82,74,8,LOSS,15.24,High,26,68052.17,0.1101
D0000865,T0048625,2024-07-18,M0243,CNP,AU,26.06,NOT_RECEIVED,26.06,79,4,WIN,15.26,Medium,6,19050.09,0.1795
D0000866,T0048681,2025-01-22,M0168,CNP,DE,15.44,NO_AUTH,15.44,18,10,LOSS,15.15,High,10,35660.1,0.1742
D0000867,T0048859,2025-10-13,M0206,CNP,BR,9.0,NO_AUTH,9.0,73,7,WIN,15.09,Medium,16,24641.65,0.1799
D0000868,T0048862,2025-01-16,M0150,CNP,CA,68.44,PROCESSING_ERROR,68.44,76,12,LOSS,15.68,Medium,4,11401.19,0.0788
D0000869,T0048887,2025-06-24,M0037,CNP,US,17.61,FRAUD,17.61,73,12,WIN,15.18,High,51,35095.5,0.3076
D0000870,T0048948,2025-08-14,M0001,CNP,DE,61.65,NO_AUTH,61.65,67,10,WIN,15.62,Low,6,29896.78,0.1007
D0000871,T0049004,2024-10-06,M0006,CNP,MX,7.52,FRAUD,7.52,84,3,WIN,15.08,Low,51,16085.38,0.35
D0000872,T0049118,2025-08-20,M0173,CNP,CA,43.66,DUPLICATE,43.66,95,1,WIN,15.44,Medium,46,34502.38,0.2489
D0000873,T0049193,2024-07-27,M0040,CNP,US,8.93,CANCELLED,8.93,66,5,WIN,15.09,Medium,38,24372.57,0.1309
D0000874,T0049234,2025-10-25,M0154,CNP,US,97.7,NO_AUTH,97.7,46,9,LOSS,15.98,High,18,47796.39,0.084
D0000875,T0049358,2025-01-04,M0172,CP,US,27.07,FRAUD,10.72,47,9,LOSS,15.11,High,6,24174.45,0.1046
D0000876,T0049416,2024-12-05,M0074,CP,UK,15.37,NO_AUTH,15.37,81,2,WIN,15.15,Low,8,40344.2,0.08
D0000877,T0049417,2024-05-01,M0193,CNP,UK,77.6,FRAUD,77.6,65,1,LOSS,15.78,Medium,36,82395.85,0.0807
D0000878,T0049525,2025-02-28,M0056,CP,US,13.12,NOT_RECEIVED,9.47,36,5,LOSS,15.09,High,3,56321.5,0.1856
D0000879,T0049621,2025-12-22,M0015,CP,US,37.79,NO_AUTH,37.79,58,9,LOSS,15.38,Low,43,87103.18,0.2223
D0000880,T0049678,2025-12-25,M0056,CNP,US,85.64,PROCESSING_ERROR,85.64,50,3,LOSS,15.86,High,3,56321.5,0.1856
D0000881,T0049722,2024-11-23,M0159,CP,US,29.77,FRAUD,29.77,61,5,LOSS,15.3,Low,30,59311.28,0.0242
D0000882,T0049880,2025-12-31,M0036,CP,MX,62.03,NOT_AS_DESCRIBED,62.03,69,10,LOSS,15.62,Low,4,36780.12,0.1202
D0000883,T0049975,2024-05-07,M0036,CNP,US,135.17,DUPLICATE,135.17,63,5,LOSS,16.35,Low,4,36780.12,0.1202
D0000884,T0050049,2024-11-08,M0130,CNP,US,54.63,FRAUD,54.63,82,9,WIN,15.55,Low,38,43982.51,0.0564
D0000885,T0050204,2025-04-09,M0019,CNP,US,18.17,FRAUD,18.17,70,5,LOSS,15.18,Medium,50,20915.91,0.2029
D0000886,T0050245,2025-05-30,M0036,CP,US,26.77,NOT_AS_DESCRIBED,26.77,70,6,LOSS,15.27,Low,4,36780.12,0.1202
D0000887,T0050319,2025-09-06,M0083,CNP,US,14.95,NOT_AS_DESCRIBED,5.49,51,4,LOSS,15.05,Medium,10,55623.66,0.1209
D0000888,T0050567,2024-12-28,M0018,CNP,IN,17.13,PROCESSING_ERROR,17.13,61,7,LOSS,15.17,High,8,74764.75,0.1323
D0000889,T0050574,2025-08-30,M0059,CNP,CA,30.67,NOT_AS_DESCRIBED,25.2,69,6,LOSS,15.25,Low,44,50976.08,0.226
D0000890,T0050775,2025-11-04,M0097,CNP,US,156.44,FRAUD,126.38,50,6,LOSS,16.26,Low,15,15207.22,0.1041
D0000891,T0050836,2025-12-08,M0031,CNP,MX,57.34,DUPLICATE,57.34,68,1,WIN,15.57,Medium,27,27719.58,0.1104
D0000892,T0050872,2024-12-17,M0060,CNP,US,81.91,PROCESSING_ERROR,81.91,87,5,WIN,15.82,Medium,41,28301.49,0.35
D0000893,T0050903,2024-02-23,M0018,CNP,US,49.18,NOT_RECEIVED,49.18,56,9,WIN,15.49,High,8,74764.75,0.1323
D0000894,T0050912,2025-06-25,M0240,CNP,CA,63.14,NO_AUTH,63.14,75,8,WIN,15.63,Medium,38,35720.35,0.0238
D0000895,T0051006,2024-04-17,M0107,CNP,US,34.68,FRAUD,34.68,64,4,LOSS,15.35,Low,47,70271.15,0.1826
D0000896,T0051049,2024-12-07,M0209,CP,BR,87.57,NOT_AS_DESCRIBED,87.57,54,9,LOSS,15.88,High,16,34308.47,0.2676
D0000897,T0051074,2025-10-20,M0114,CNP,MX,56.69,DUPLICATE,56.69,61,3,WIN,15.57,Low,28,34036.32,0.0275
D0000898,T0051086,2025-07-19,M0019,CNP,US,11.87,NO_AUTH,5.49,72,5,WIN,15.05,Medium,50,20915.91,0.2029
